asin,delivery,discount,image_url,original_price,price,prime,rating,reviews_count,title,url
B0DSKLSV63,"Mon, 10 Mar",N/A,https://m.media-amazon.com/images/I/71-d7XDbhIL._AC_UY218_.jpg,"₹1,41,999","₹1,41,999",Yes,4.4,54,"Samsung Galaxy S25 Ultra 5G AI Smartphone (Titanium Whitesilver, 12GB RAM, 512GB Storage), 200MP Camera, S Pen Included, Long Battery Life",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozOTgzNTU2OTAxNzAwNDk3OjE3NDE0MTA2NTg6c3BfYnRmOjMwMDQ2NjU4NjA3NzYzMjo6MDo6&url=%2FSamsung-Smartphone-Titanium-Whitesilver-Included%2Fdp%2FB0DSKLSV63%2Fref%3Dsr_1_30_sspa%3Fcrid%3DMU2BOMQCUT3U%26dib%3DeyJ2IjoiMSJ9.F7TURBUXkSlwfI9xD69vIH6trGGGmn12hkTrMrlFy5i7eC4SIjiirrNpHtPM0FrwlufN459rILDYS8DPM3vBjNrOGbbfDpk0GuqS7fnP01iwkgJhO5gD-dzxarLuZkJGX1vgK9v2RKOmEQe98oX-k7XMHoFaou6qmJkEGE8jBA78eKYBSdxqUtY7SI8T-J4_nIPNl022gmCXRLPkLlguaFrNHR3Eu0Q4cH2jGRWlR-C2IpCk7v9gB27J1w3SjYQ9d89ySKLEva335pP0rNQlwdp_c6XdIUGwBqrV0d8gJ-o.ERTnLoUs4aaiC1Cne4jCFh4IOXcXJVVfzPF2FX5NN2A%26dib_tag%3Dse%26keywords%3Dsmartphones%26qid%3D1741410658%26s%3Delectronics%26sprefix%3Dsmartphone%252Celectronics%252C194%26sr%3D1-30-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
B0DX5MYCRG,N/A,(20% off),https://m.media-amazon.com/images/I/61B6NWbMGZL._AC_UY218_.jpg,"₹17,499","₹13,999",No,N/A,0,"Samsung Galaxy M16 5G (Thunder Black, 6GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | Super Amoled Display | 25W Fast Charging | 6 Gen. of OS Upgrades | Without Charger",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTk5NjE4MTAyMzEyNjExOjE3NDE0MTA2Njk6c3BfYXRmX25leHQ6MzAwNDk3Mjg0MDAwMzMyOjowOjo&url=%2FSamsung-MediaTek-Dimensity-Charging-Upgrades%2Fdp%2FB0DX5MYCRG%2Fref%3Dsr_1_25_sspa%3Fcrid%3DMU2BOMQCUT3U%26dib%3DeyJ2IjoiMSJ9.GBarX4Q6JsCFWhFmfP4ehcadWn8AJTUi-bzaj2IhtL1yCbSQg3Se9OVdKs7q3XgwVwKeSy9bryB_ppdGOALy7IunFBtvSI0w6l00UmOO_Io8ENTo1za3ahMNtN0O9eW3I4qy3Wyz_Hhr2Q-jZPRaez9hTXkYtBnD05HkHiippEeSgkju2kJRvgmDdbeWAlxBTFwmX_KZR2x_QoDFlvYXhZLDE7QQ1CkGnkJzXTz5nNBWOnIs7pugVIEBtQVmxdjcUQ5UIgsX3ZE19KayHoJJsgBEXHAC-O4yjL6eVghUT0M.hTPcIwiqK_BUvNvyEkJfL4bm2R4YJeb_KVZwFcv7P6w%26dib_tag%3Dse%26keywords%3Dsmartphones%26qid%3D1741410669%26s%3Delectronics%26sprefix%3Dsmartphone%252Celectronics%252C194%26sr%3D1-25-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
B0DX6P3RX9,N/A,(29% off),https://m.media-amazon.com/images/I/61OEiDN4RPL._AC_UY218_.jpg,"₹13,999","₹9,999",No,N/A,0,"Samsung Galaxy M06 5G (Sage Green, 4GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands| 25W Fast Charging | 4 Gen. of OS Upgrades | Without Charger",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTk5NjE4MTAyMzEyNjExOjE3NDE0MTA2Njk6c3BfYXRmX25leHQ6MzAwNDk5MzE5NDc1MDMyOjowOjo&url=%2FSamsung-MediaTek-Dimensity-Charging-Upgrades%2Fdp%2FB0DX6P3RX9%2Fref%3Dsr_1_26_sspa%3Fcrid%3DMU2BOMQCUT3U%26dib%3DeyJ2IjoiMSJ9.GBarX4Q6JsCFWhFmfP4ehcadWn8AJTUi-bzaj2IhtL1yCbSQg3Se9OVdKs7q3XgwVwKeSy9bryB_ppdGOALy7IunFBtvSI0w6l00UmOO_Io8ENTo1za3ahMNtN0O9eW3I4qy3Wyz_Hhr2Q-jZPRaez9hTXkYtBnD05HkHiippEeSgkju2kJRvgmDdbeWAlxBTFwmX_KZR2x_QoDFlvYXhZLDE7QQ1CkGnkJzXTz5nNBWOnIs7pugVIEBtQVmxdjcUQ5UIgsX3ZE19KayHoJJsgBEXHAC-O4yjL6eVghUT0M.hTPcIwiqK_BUvNvyEkJfL4bm2R4YJeb_KVZwFcv7P6w%26dib_tag%3Dse%26keywords%3Dsmartphones%26qid%3D1741410669%26s%3Delectronics%26sprefix%3Dsmartphone%252Celectronics%252C194%26sr%3D1-26-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
B0D9NFLZMQ,N/A,(16% off),https://m.media-amazon.com/images/I/71ocQY+G2XL._AC_UY218_.jpg,"₹15,999","₹13,499",No,4.1,"2,499","realme NARZO N65 5G (Amber Gold 8GB RAM, 128GB Storage) India's 1st D6300 5G Chipset | Ultra Slim Design | 120Hz Eye Comfort Display | 50MP AI Camera| Charger in The Box",https://www.amazon.in/realme-Storage-Chipset-Comfort-Display/dp/B0D9NFLZMQ/ref=sr_1_27?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.GBarX4Q6JsCFWhFmfP4ehcadWn8AJTUi-bzaj2IhtL1yCbSQg3Se9OVdKs7q3XgwVwKeSy9bryB_ppdGOALy7IunFBtvSI0w6l00UmOO_Io8ENTo1za3ahMNtN0O9eW3I4qy3Wyz_Hhr2Q-jZPRaez9hTXkYtBnD05HkHiippEeSgkju2kJRvgmDdbeWAlxBTFwmX_KZR2x_QoDFlvYXhZLDE7QQ1CkGnkJzXTz5nNBWOnIs7pugVIEBtQVmxdjcUQ5UIgsX3ZE19KayHoJJsgBEXHAC-O4yjL6eVghUT0M.hTPcIwiqK_BUvNvyEkJfL4bm2R4YJeb_KVZwFcv7P6w&dib_tag=se&keywords=smartphones&qid=1741410669&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-27
B0D93HRDD3,N/A,(28% off),https://m.media-amazon.com/images/I/61VxzkiD1EL._AC_UY218_.jpg,"₹15,499","₹11,111",No,3.7,150,"Vivo T3 Lite 5G Smartphone (Vibrant Green, 6GB Ram 128GB Storage)",https://www.amazon.in/Vivo-Smartphone-Vibrant-Green-Storage/dp/B0D93HRDD3/ref=sr_1_28?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.GBarX4Q6JsCFWhFmfP4ehcadWn8AJTUi-bzaj2IhtL1yCbSQg3Se9OVdKs7q3XgwVwKeSy9bryB_ppdGOALy7IunFBtvSI0w6l00UmOO_Io8ENTo1za3ahMNtN0O9eW3I4qy3Wyz_Hhr2Q-jZPRaez9hTXkYtBnD05HkHiippEeSgkju2kJRvgmDdbeWAlxBTFwmX_KZR2x_QoDFlvYXhZLDE7QQ1CkGnkJzXTz5nNBWOnIs7pugVIEBtQVmxdjcUQ5UIgsX3ZE19KayHoJJsgBEXHAC-O4yjL6eVghUT0M.hTPcIwiqK_BUvNvyEkJfL4bm2R4YJeb_KVZwFcv7P6w&dib_tag=se&keywords=smartphones&qid=1741410669&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-28
B0DLW1L5PR,N/A,(25% off),https://m.media-amazon.com/images/I/718HzJbvY1L._AC_UY218_.jpg,"₹10,999","₹8,299",No,4.2,462,"Redmi A4 5G (Starry Black, 4GB RAM, 64GB Storage) | Global Debut SD 4s Gen 2 | Segment Largest 6.88in 120Hz | 50MP Dual Camera | 18W Fast Charging",https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_29?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.GBarX4Q6JsCFWhFmfP4ehcadWn8AJTUi-bzaj2IhtL1yCbSQg3Se9OVdKs7q3XgwVwKeSy9bryB_ppdGOALy7IunFBtvSI0w6l00UmOO_Io8ENTo1za3ahMNtN0O9eW3I4qy3Wyz_Hhr2Q-jZPRaez9hTXkYtBnD05HkHiippEeSgkju2kJRvgmDdbeWAlxBTFwmX_KZR2x_QoDFlvYXhZLDE7QQ1CkGnkJzXTz5nNBWOnIs7pugVIEBtQVmxdjcUQ5UIgsX3ZE19KayHoJJsgBEXHAC-O4yjL6eVghUT0M.hTPcIwiqK_BUvNvyEkJfL4bm2R4YJeb_KVZwFcv7P6w&dib_tag=se&keywords=smartphones&qid=1741410669&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-29
B0DN1XC123,N/A,(28% off),https://m.media-amazon.com/images/I/61uSijATchL._AC_UY218_.jpg,"₹8,999","₹6,458",No,4.2,46,"Redmi A3X (Midnight Black, 64 GB) (4 GB RAM)",https://www.amazon.in/Redmi-A3X-Midnight-Black-RAM/dp/B0DN1XC123/ref=sr_1_30?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.GBarX4Q6JsCFWhFmfP4ehcadWn8AJTUi-bzaj2IhtL1yCbSQg3Se9OVdKs7q3XgwVwKeSy9bryB_ppdGOALy7IunFBtvSI0w6l00UmOO_Io8ENTo1za3ahMNtN0O9eW3I4qy3Wyz_Hhr2Q-jZPRaez9hTXkYtBnD05HkHiippEeSgkju2kJRvgmDdbeWAlxBTFwmX_KZR2x_QoDFlvYXhZLDE7QQ1CkGnkJzXTz5nNBWOnIs7pugVIEBtQVmxdjcUQ5UIgsX3ZE19KayHoJJsgBEXHAC-O4yjL6eVghUT0M.hTPcIwiqK_BUvNvyEkJfL4bm2R4YJeb_KVZwFcv7P6w&dib_tag=se&keywords=smartphones&qid=1741410669&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-30
B0D7Z8CJP8,N/A,(31% off),https://m.media-amazon.com/images/I/8189mzscM6L._AC_UY218_.jpg,"₹24,499","₹16,999",No,4.1,"7,419","Samsung Galaxy M35 5G (Thunder Grey,6GB RAM,128GB Storage)| Corning Gorilla Glass Victus+| AnTuTu Score 595K+ | Vapour Cooling Chamber | 6000mAh Battery | 120Hz Super AMOLED Display| Without Charger",https://www.amazon.in/Samsung-Thunder-Storage-Corning-Gorilla/dp/B0D7Z8CJP8/ref=sr_1_31?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.GBarX4Q6JsCFWhFmfP4ehcadWn8AJTUi-bzaj2IhtL1yCbSQg3Se9OVdKs7q3XgwVwKeSy9bryB_ppdGOALy7IunFBtvSI0w6l00UmOO_Io8ENTo1za3ahMNtN0O9eW3I4qy3Wyz_Hhr2Q-jZPRaez9hTXkYtBnD05HkHiippEeSgkju2kJRvgmDdbeWAlxBTFwmX_KZR2x_QoDFlvYXhZLDE7QQ1CkGnkJzXTz5nNBWOnIs7pugVIEBtQVmxdjcUQ5UIgsX3ZE19KayHoJJsgBEXHAC-O4yjL6eVghUT0M.hTPcIwiqK_BUvNvyEkJfL4bm2R4YJeb_KVZwFcv7P6w&dib_tag=se&keywords=smartphones&qid=1741410669&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-31
B0CY9C2KPS,N/A,(40% off),https://m.media-amazon.com/images/I/61Ml1nEENhL._AC_UY218_.jpg,"₹19,999","₹11,999",No,3.9,"1,087","POCO X6 Neo 5G (Astral Black, 8GB RAM, 128GB Storage) | Dimensity 6080 Processor | 5000 mAh Battery + 33W Fast Charging | 108MP + 2MP Rear Camera & 16MP Front Camera",https://www.amazon.in/POCO-Storage-Dimensity-Processor-Charging/dp/B0CY9C2KPS/ref=sr_1_32?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.GBarX4Q6JsCFWhFmfP4ehcadWn8AJTUi-bzaj2IhtL1yCbSQg3Se9OVdKs7q3XgwVwKeSy9bryB_ppdGOALy7IunFBtvSI0w6l00UmOO_Io8ENTo1za3ahMNtN0O9eW3I4qy3Wyz_Hhr2Q-jZPRaez9hTXkYtBnD05HkHiippEeSgkju2kJRvgmDdbeWAlxBTFwmX_KZR2x_QoDFlvYXhZLDE7QQ1CkGnkJzXTz5nNBWOnIs7pugVIEBtQVmxdjcUQ5UIgsX3ZE19KayHoJJsgBEXHAC-O4yjL6eVghUT0M.hTPcIwiqK_BUvNvyEkJfL4bm2R4YJeb_KVZwFcv7P6w&dib_tag=se&keywords=smartphones&qid=1741410669&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-32
B07WGPJ82V,N/A,(20% off),https://m.media-amazon.com/images/I/718jcIFYaAL._AC_UY218_.jpg,"₹39,999","₹31,998",No,4.4,"4,459","iQOO Neo9 Pro 5G (Fiery Red, 8GB RAM, 128GB Storage) | Snapdragon 8 Gen 2 Processor | Supercomputing Chip Q1 | Flagship Level Sony IMX920 Camera",https://www.amazon.in/iQOO-Snapdragon-Processor-Supercomputing-Flagship/dp/B07WGPJ82V/ref=sr_1_33?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.GBarX4Q6JsCFWhFmfP4ehcadWn8AJTUi-bzaj2IhtL1yCbSQg3Se9OVdKs7q3XgwVwKeSy9bryB_ppdGOALy7IunFBtvSI0w6l00UmOO_Io8ENTo1za3ahMNtN0O9eW3I4qy3Wyz_Hhr2Q-jZPRaez9hTXkYtBnD05HkHiippEeSgkju2kJRvgmDdbeWAlxBTFwmX_KZR2x_QoDFlvYXhZLDE7QQ1CkGnkJzXTz5nNBWOnIs7pugVIEBtQVmxdjcUQ5UIgsX3ZE19KayHoJJsgBEXHAC-O4yjL6eVghUT0M.hTPcIwiqK_BUvNvyEkJfL4bm2R4YJeb_KVZwFcv7P6w&dib_tag=se&keywords=smartphones&qid=1741410669&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-33
B0DQ8XPRYF,N/A,(8% off),https://m.media-amazon.com/images/I/61++T836jiL._AC_UY218_.jpg,"₹51,999","₹47,998",No,4.2,673,"OnePlus 13R | Smarter with OnePlus AI (16GB RAM, 512GB Storage Astral Trail)",https://www.amazon.in/OnePlus-Smarter-512GB-Storage-Astral/dp/B0DQ8XPRYF/ref=sr_1_34?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.GBarX4Q6JsCFWhFmfP4ehcadWn8AJTUi-bzaj2IhtL1yCbSQg3Se9OVdKs7q3XgwVwKeSy9bryB_ppdGOALy7IunFBtvSI0w6l00UmOO_Io8ENTo1za3ahMNtN0O9eW3I4qy3Wyz_Hhr2Q-jZPRaez9hTXkYtBnD05HkHiippEeSgkju2kJRvgmDdbeWAlxBTFwmX_KZR2x_QoDFlvYXhZLDE7QQ1CkGnkJzXTz5nNBWOnIs7pugVIEBtQVmxdjcUQ5UIgsX3ZE19KayHoJJsgBEXHAC-O4yjL6eVghUT0M.hTPcIwiqK_BUvNvyEkJfL4bm2R4YJeb_KVZwFcv7P6w&dib_tag=se&keywords=smartphones&qid=1741410669&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-34
B07WDKKJWK,N/A,(29% off),https://m.media-amazon.com/images/I/81eJJYFsztL._AC_UY218_.jpg,"₹18,999","₹13,499",No,4.2,170,"Vivo T3x 5G (Celestial Green, 128 GB) (6 GB RAM)",https://www.amazon.in/Vivo-T3x-Celestial-Green-128/dp/B07WDKKJWK/ref=sr_1_35?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.GBarX4Q6JsCFWhFmfP4ehcadWn8AJTUi-bzaj2IhtL1yCbSQg3Se9OVdKs7q3XgwVwKeSy9bryB_ppdGOALy7IunFBtvSI0w6l00UmOO_Io8ENTo1za3ahMNtN0O9eW3I4qy3Wyz_Hhr2Q-jZPRaez9hTXkYtBnD05HkHiippEeSgkju2kJRvgmDdbeWAlxBTFwmX_KZR2x_QoDFlvYXhZLDE7QQ1CkGnkJzXTz5nNBWOnIs7pugVIEBtQVmxdjcUQ5UIgsX3ZE19KayHoJJsgBEXHAC-O4yjL6eVghUT0M.hTPcIwiqK_BUvNvyEkJfL4bm2R4YJeb_KVZwFcv7P6w&dib_tag=se&keywords=smartphones&qid=1741410669&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-35
B07WMQ7GH3,N/A,(27% off),https://m.media-amazon.com/images/I/21ZjM1F9msL._AC_UY218_.jpg,"₹22,999","₹16,738",No,4.1,38,"Vivo T3 5G (Cosmic Blue, 128 GB) (8 GB RAM)",https://www.amazon.in/Vivo-Cosmic-Blue-128-RAM/dp/B07WMQ7GH3/ref=sr_1_36?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.GBarX4Q6JsCFWhFmfP4ehcadWn8AJTUi-bzaj2IhtL1yCbSQg3Se9OVdKs7q3XgwVwKeSy9bryB_ppdGOALy7IunFBtvSI0w6l00UmOO_Io8ENTo1za3ahMNtN0O9eW3I4qy3Wyz_Hhr2Q-jZPRaez9hTXkYtBnD05HkHiippEeSgkju2kJRvgmDdbeWAlxBTFwmX_KZR2x_QoDFlvYXhZLDE7QQ1CkGnkJzXTz5nNBWOnIs7pugVIEBtQVmxdjcUQ5UIgsX3ZE19KayHoJJsgBEXHAC-O4yjL6eVghUT0M.hTPcIwiqK_BUvNvyEkJfL4bm2R4YJeb_KVZwFcv7P6w&dib_tag=se&keywords=smartphones&qid=1741410669&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-36
B0DFH4F7Y9,N/A,(17% off),https://m.media-amazon.com/images/I/61XawNzgXTL._AC_UY218_.jpg,"₹7,199","₹5,999",No,3.8,229,"Lava O3 (Glossy Lavender, 4 GB RAM, 64 GB Storage) | Biggest 6.75"" HD+ Display | 13MP AI Dual Rear Camera | 5000 mAh Battery | Secure Face Unlock | Fingerprint Reader | Charger & Phone-Cover in Box",https://www.amazon.in/Lava-Glossy-Lavender-Fingerprint-Phone-Cover/dp/B0DFH4F7Y9/ref=sr_1_37?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.GBarX4Q6JsCFWhFmfP4ehcadWn8AJTUi-bzaj2IhtL1yCbSQg3Se9OVdKs7q3XgwVwKeSy9bryB_ppdGOALy7IunFBtvSI0w6l00UmOO_Io8ENTo1za3ahMNtN0O9eW3I4qy3Wyz_Hhr2Q-jZPRaez9hTXkYtBnD05HkHiippEeSgkju2kJRvgmDdbeWAlxBTFwmX_KZR2x_QoDFlvYXhZLDE7QQ1CkGnkJzXTz5nNBWOnIs7pugVIEBtQVmxdjcUQ5UIgsX3ZE19KayHoJJsgBEXHAC-O4yjL6eVghUT0M.hTPcIwiqK_BUvNvyEkJfL4bm2R4YJeb_KVZwFcv7P6w&dib_tag=se&keywords=smartphones&qid=1741410669&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-37
B0D73N7H3W,N/A,(21% off),https://m.media-amazon.com/images/I/81m1SddJ6-L._AC_UY218_.jpg,"₹18,999","₹14,989",No,4.2,190,"Vivo T3x 5G (Crimson Bliss, 128 GB) (6 GB RAM)",https://www.amazon.in/Vivo-T3x-Crimson-Bliss-128/dp/B0D73N7H3W/ref=sr_1_38?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.GBarX4Q6JsCFWhFmfP4ehcadWn8AJTUi-bzaj2IhtL1yCbSQg3Se9OVdKs7q3XgwVwKeSy9bryB_ppdGOALy7IunFBtvSI0w6l00UmOO_Io8ENTo1za3ahMNtN0O9eW3I4qy3Wyz_Hhr2Q-jZPRaez9hTXkYtBnD05HkHiippEeSgkju2kJRvgmDdbeWAlxBTFwmX_KZR2x_QoDFlvYXhZLDE7QQ1CkGnkJzXTz5nNBWOnIs7pugVIEBtQVmxdjcUQ5UIgsX3ZE19KayHoJJsgBEXHAC-O4yjL6eVghUT0M.hTPcIwiqK_BUvNvyEkJfL4bm2R4YJeb_KVZwFcv7P6w&dib_tag=se&keywords=smartphones&qid=1741410669&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-38
